user_id,user_type,hour,uncontrolled_3_6kw,uncontrolled_7_2kw,flexible_3_6kw,flexible_7_2kw
3137,Private,14,0.0,0.0,0.362,0.759
3137,Private,15,4.234,8.479,0.027,0.049
3137,Private,16,4.077,7.358,0.357,0.711
3137,Private,17,4.334,7.873,0.399,0.747
3137,Private,18,3.629,7.215,0.25,0.503
3137,Private,19,3.692,6.825,0.173,0.361
3137,Private,20,0.114,0.206,0.341,0.617
3137,Private,21,1.323,2.756,0.486,0.951
3137,Private,22,0.703,1.336,2.977,5.953
3137,Private,23,0.37,0.747,2.707,4.996
3138,Private,0,1.071,1.988,3.151,6.332
3138,Private,1,0.539,1.106,3.238,6.124
3138,Private,2,1.072,1.957,3.723,7.073
3138,Private,3,0.0,0.0,2.728,4.97
3138,Private,4,2.242,4.281,3.035,6.099
3138,Private,5,0.86,1.633,3.21,6.149
3138,Private,6,0.327,0.594,0.0,0.0
3138,Private,7,0.317,0.581,0.0,0.0
3138,Private,8,1.279,2.364,0.78,1.52
3138,Private,9,0.353,0.7,0.719,1.508
3138,Private,10,0.991,2.064,0.74,1.539
3138,Private,11,0.957,1.823,0.538,1.079
3138,Private,12,0.995,1.791,0.0,0.0
3138,Private,13,0.904,1.856,0.366,0.755
3138,Private,14,1.547,3.102,0.373,0.738
3138,Private,15,0.2,0.363,0.051,0.104
3138,Private,16,1.198,2.48,0.037,0.067
3138,Private,17,0.665,1.225,0.229,0.432
3138,Private,18,0.0,0.0,0.3,0.63
3138,Private,19,1.485,3.097,0.0,0.0
3138,Private,20,3.493,7.276,0.0,0.0
3138,Private,21,3.692,7.674,0.251,0.512
3138,Private,22,3.781,6.912,3.281,6.14
3138,Private,23,3.305,6.695,2.556,4.935
3139,Private,0,0.582,1.065,2.771,5.736
3139,Private,1,0.727,1.403,3.003,5.417
3139,Private,2,0.347,0.644,3.107,5.703
3139,Private,3,1.313,2.685,3.492,6.636
3139,Private,4,0.685,1.294,3.367,6.109
3139,Private,5,0.0,0.0,2.819,5.593
3139,Private,6,0.0,0.0,0.0,0.0
3139,Private,7,0.942,1.972,0.014,0.026
3139,Private,8,0.0,0.0,0.332,0.624
3139,Private,9,0.433,0.843,0.635,1.233
3139,Private,10,0.0,0.0,0.437,0.809
3139,Private,11,2.113,4.098,1.074,2.156
3139,Private,12,1.123,2.243,0.607,1.211
3139,Private,13,0.601,1.179,0.013,0.026
3139,Private,14,0.644,1.305,0.0,0.0
3139,Private,15,0.0,0.0,0.087,0.172
3139,Private,16,0.473,0.975,0.0,0.0
3139,Private,17,0.325,0.647,0.313,0.633
3139,Private,18,1.747,3.346,0.266,0.558
3139,Private,19,3.583,7.421,0.168,0.305
3139,Private,20,3.736,7.419,0.066,0.132
3139,Private,21,3.607,7.458,0.0,0.0
3139,Private,22,3.692,7.07,3.406,6.759
3139,Private,23,3.214,6.368,2.301,4.455
3140,Private,0,0.721,1.511,2.893,5.207
3140,Private,1,0.711,1.33,2.781,5.569
3140,Private,2,0.823,1.55,2.747,5.486
3140,Private,3,1.779,3.664,2.883,5.639
3140,Private,4,0.0,0.0,3.163,5.847
3140,Private,5,0.416,0.867,2.992,5.545
3140,Private,6,0.222,0.459,0.373,0.693
3140,Private,7,0.423,0.766,0.535,0.965
3140,Private,8,1.539,2.818,0.08,0.16
3140,Private,9,0.0,0.0,0.334,0.69
3140,Private,10,0.0,0.0,0.006,0.012
3140,Private,11,1.215,2.503,0.214,0.401
3140,Private,12,0.0,0.0,0.0,0.0
3140,Private,13,0.423,0.81,0.0,0.0
3140,Private,14,3.84,7.855,0.208,0.382
3140,Private,15,2.876,5.939,0.0,0.0
3140,Private,16,3.878,7.788,0.139,0.278
3140,Private,17,3.385,6.206,0.0,0.0
3140,Private,18,3.566,6.468,0.112,0.211
3140,Private,19,0.213,0.428,0.0,0.0
3140,Private,20,0.353,0.647,0.0,0.0
3140,Private,21,0.773,1.562,0.253,0.502
3140,Private,22,0.893,1.641,2.588,5.114
3140,Private,23,0.0,0.0,3.169,6.553
3141,Private,0,1.243,2.459,2.239,4.286
3141,Private,1,1.172,2.145,3.045,6.315
3141,Private,2,1.783,3.484,3.19,6.604
3141,Private,3,0.0,0.0,3.511,7.335
3141,Private,4,0.356,0.68,3.168,6.202
3141,Private,5,0.765,1.391,3.198,6.304
3141,Private,6,1.552,3.009,0.209,0.383
3141,Private,7,1.545,2.785,0.0,0.0
3141,Private,8,0.84,1.715,0.69,1.345
3141,Private,9,0.864,1.785,0.666,1.212
3141,Private,10,0.398,0.759,0.101,0.188
3141,Private,11,1.315,2.607,0.609,1.16
3141,Private,12,1.227,2.266,0.495,0.976
3141,Private,13,0.834,1.709,0.0,0.0
3141,Private,14,0.388,0.742,0.0,0.0
3141,Private,15,1.287,2.626,0.0,0.0
3141,Private,16,2.256,4.658,0.264,0.545
3141,Private,17,3.656,7.659,0.404,0.816
3141,Private,18,4.103,7.706,0.184,0.374
3141,Private,19,3.389,6.762,0.165,0.332
3141,Private,20,3.759,7.353,0.015,0.03
3141,Private,21,0.45,0.926,0.584,1.161
3141,Private,22,0.908,1.838,2.829,5.754
3141,Private,23,0.441,0.876,3.116,6.372
3142,Private,0,0.0,0.0,3.168,5.738
3142,Private,1,0.688,1.321,3.035,6.37
3142,Private,2,0.445,0.838,2.903,5.851
3142,Private,3,0.806,1.489,2.583,5.176
3142,Private,4,0.691,1.297,3.017,5.577
3142,Private,5,0.863,1.665,2.753,5.769
3142,Private,6,0.852,1.693,0.312,0.622
3142,Private,7,1.063,2.124,0.203,0.393
3142,Private,8,0.512,1.075,0.284,0.547
3142,Private,9,1.033,2.034,0.036,0.073
3142,Private,10,0.0,0.0,0.347,0.654
3142,Private,11,1.209,2.386,0.0,0.0
3142,Private,12,1.231,2.301,0.341,0.698
3142,Private,13,0.0,0.0,0.629,1.265
3142,Private,14,1.102,2.184,0.094,0.178
3142,Private,15,1.225,2.534,0.345,0.624
3142,Private,16,0.328,0.623,0.411,0.805
3142,Private,17,3.148,6.464,0.147,0.267
3142,Private,18,3.716,7.067,0.617,1.277
3142,Private,19,3.859,7.625,0.0,0.0
3142,Private,20,2.676,5.534,0.103,0.186
3142,Private,21,4.983,9.73,0.717,1.33
3142,Private,22,0.266,0.535,3.706,7.615
3142,Private,23,1.431,2.997,2.822,5.641
3143,Private,0,2.178,4.158,2.945,5.49
3143,Private,1,1.327,2.607,2.432,4.397
3143,Private,2,0.064,0.121,3.339,6.229
3143,Private,3,0.731,1.437,3.356,6.405
3143,Private,4,1.503,2.925,2.717,4.895
3143,Private,5,0.758,1.378,3.312,6.079
3143,Private,6,1.373,2.829,0.0,0.0
3143,Private,7,0.0,0.0,0.247,0.497
3143,Private,8,1.541,2.906,0.246,0.446
3143,Private,9,0.198,0.415,0.0,0.0
3143,Private,10,0.547,1.147,0.0,0.0
3143,Private,11,0.711,1.405,0.0,0.0
3143,Private,12,0.707,1.392,0.808,1.478
3143,Private,13,1.364,2.567,0.414,0.761
3143,Private,14,0.473,0.88,0.484,0.906
3143,Private,15,0.0,0.0,0.0,0.0
3143,Private,16,3.42,7.119,0.552,1.046
3143,Private,17,3.186,6.673,0.237,0.486
3143,Private,18,2.926,5.929,0.454,0.905
3143,Private,19,3.9,7.95,0.653,1.335
3143,Private,20,3.555,7.226,0.516,1.04
3143,Private,21,0.0,0.0,0.0,0.0
3143,Private,22,0.432,0.796,2.693,5.554
3143,Private,23,0.716,1.327,3.529,7.012
3144,Shared,0,0.628,1.172,2.906,5.584
3144,Shared,1,1.476,2.751,2.579,4.829
3144,Shared,2,0.601,1.15,2.788,5.781
3144,Shared,3,0.773,1.491,2.89,5.233
3144,Shared,4,0.0,0.0,2.979,6.122
3144,Shared,5,0.501,1.045,2.941,5.906
3144,Shared,6,0.0,0.0,0.272,0.554
3144,Shared,7,0.971,1.902,0.168,0.306
3144,Shared,8,0.513,0.929,0.0,0.0
3144,Shared,9,0.44,0.827,0.67,1.388
3144,Shared,10,0.458,0.837,0.204,0.424
3144,Shared,11,0.777,1.472,0.0,0.0
3144,Shared,12,0.435,0.904,0.271,0.517
3144,Shared,13,0.358,0.683,0.0,0.0
3144,Shared,14,0.0,0.0,0.416,0.827
3144,Shared,15,0.339,0.663,0.0,0.0
3144,Shared,16,0.677,1.327,0.293,0.615
3144,Shared,17,3.295,6.411,0.78,1.463
3144,Shared,18,4.297,8.933,0.104,0.205
3144,Shared,19,3.756,6.975,0.0,0.0
3144,Shared,20,3.899,7.326,0.249,0.493
3144,Shared,21,2.502,4.723,0.023,0.043
3144,Shared,22,0.0,0.0,3.347,6.18
3144,Shared,23,0.0,0.0,2.455,5.054
3145,Private,0,0.147,0.298,2.979,6.145
3145,Private,1,0.611,1.118,2.734,5.178
3145,Private,2,0.673,1.328,2.768,5.46
3145,Private,3,0.782,1.571,3.283,6.566
3145,Private,4,0.717,1.498,2.954,6.143
3145,Private,5,0.675,1.264,2.705,5.13
3145,Private,6,1.134,2.109,0.13,0.248
3145,Private,7,1.421,2.726,0.844,1.554
3145,Private,8,0.0,0.0,0.375,0.77
3145,Private,9,0.501,0.943,0.23,0.471
3145,Private,10,0.639,1.337,0.0,0.0
3145,Private,11,1.016,1.878,0.0,0.0
3145,Private,12,1.472,2.72,0.057,0.119
3145,Private,13,0.786,1.482,0.348,0.693
3145,Private,14,3.821,6.992,0.368,0.682
3145,Private,15,3.917,7.391,0.087,0.166
3145,Private,16,3.349,6.147,0.402,0.737
3145,Private,17,3.61,7.557,0.0,0.0
3145,Private,18,3.58,6.612,0.0,0.0
3145,Private,19,0.589,1.076,0.086,0.176
3145,Private,20,0.668,1.382,0.166,0.309
3145,Private,21,1.067,2.143,0.627,1.13
3145,Private,22,0.418,0.811,2.824,5.745
3145,Private,23,0.739,1.517,2.686,5.361
3146,Private,0,1.66,3.189,3.052,6.096
3146,Private,1,0.219,0.453,2.796,5.263
3146,Private,2,0.28,0.558,3.362,6.28
3146,Private,3,0.807,1.516,3.762,7.08
3146,Private,4,0.0,0.0,3.475,7.28
3146,Private,5,0.0,0.0,2.697,5.446
3146,Private,6,0.622,1.28,0.0,0.0
3146,Private,7,0.29,0.562,0.421,0.788
3146,Private,8,1.352,2.573,0.471,0.906
3146,Private,9,0.856,1.771,0.203,0.416
3146,Private,10,0.0,0.0,0.0,0.0
3146,Private,11,0.158,0.307,0.575,1.197
3146,Private,12,4.2,8.625,0.0,0.0
3146,Private,13,2.705,5.057,0.856,1.558
3146,Private,14,4.818,10.07,0.0,0.0
3146,Private,15,2.841,5.361,0.0,0.0
3146,Private,16,3.865,8.104,0.456,0.859
3146,Private,17,0.119,0.224,0.769,1.406
3146,Private,18,0.321,0.613,0.165,0.33
3146,Private,19,0.539,1.011,0.0,0.0
3146,Private,20,1.701,3.149,0.0,0.0
3146,Private,21,0.748,1.403,0.661,1.199
3146,Private,22,0.0,0.0,2.954,5.547
3146,Private,23,1.038,2.106,3.438,6.427
3147,Shared,0,0.789,1.471,2.585,4.956
3147,Shared,1,0.986,1.919,2.767,4.986
3147,Shared,2,0.859,1.735,2.361,4.736
3147,Shared,3,0.598,1.114,3.042,5.533
3147,Shared,4,0.491,0.968,3.179,6.288
3147,Shared,5,0.92,1.848,3.696,7.14
3147,Shared,6,0.284,0.513,0.505,0.917
3147,Shared,7,0.704,1.405,0.401,0.745
3147,Shared,8,0.979,1.997,0.161,0.306
3147,Shared,9,1.082,1.986,0.0,0.0
3147,Shared,10,1.03,1.903,0.0,0.0
3147,Shared,11,0.96,1.92,0.419,0.79
3147,Shared,12,0.0,0.0,0.0,0.0
3147,Shared,13,0.295,0.615,0.536,1.042
3147,Shared,14,1.269,2.296,0.037,0.074
3147,Shared,15,0.868,1.766,0.0,0.0
3147,Shared,16,0.595,1.196,0.494,1.035
3147,Shared,17,4.138,8.151,0.708,1.338
3147,Shared,18,3.163,5.746,0.118,0.244
3147,Shared,19,3.044,5.711,0.225,0.406
3147,Shared,20,3.415,7.106,0.239,0.437
3147,Shared,21,3.425,6.463,1.106,2.124
3147,Shared,22,0.949,1.837,2.797,5.239
3147,Shared,23,0.536,1.017,3.14,6.219
3148,Shared,0,0.247,0.457,2.933,5.592
3148,Shared,1,0.0,0.0,2.866,5.321
3148,Shared,2,0.236,0.494,2.355,4.923
3148,Shared,3,0.611,1.159,2.771,5.404
3148,Shared,4,0.0,0.0,3.369,6.128
3148,Shared,5,1.197,2.326,2.787,5.264
3148,Shared,6,1.065,1.925,0.0,0.0
3148,Shared,7,0.346,0.637,0.061,0.123
3148,Shared,8,1.429,2.763,0.183,0.345
3148,Shared,9,1.125,2.26,0.0,0.0
3148,Shared,10,0.427,0.839,0.454,0.857
3148,Shared,11,0.645,1.301,0.106,0.215
3148,Shared,12,0.496,0.907,0.492,0.975
3148,Shared,13,0.73,1.381,0.0,0.0
3148,Shared,14,3.212,6.238,0.99,1.814
3148,Shared,15,3.551,7.042,0.0,0.0
3148,Shared,16,3.744,7.208,0.444,0.845
3148,Shared,17,4.3,7.863,0.078,0.14
3148,Shared,18,4.72,9.736,0.36,0.719
3148,Shared,19,1.901,3.671,0.141,0.262
3148,Shared,20,1.351,2.614,0.905,1.818
3148,Shared,21,0.621,1.177,0.0,0.0
3148,Shared,22,0.0,0.0,2.94,5.956
3148,Shared,23,0.181,0.378,2.808,5.688
3149,Private,0,0.496,0.93,3.025,5.607
3149,Private,1,0.571,1.194,2.522,5.222
3149,Private,2,0.0,0.0,3.781,7.937
3149,Private,3,1.302,2.363,3.063,5.682
3149,Private,4,1.649,3.18,3.016,5.817
3149,Private,5,0.184,0.341,3.555,7.445
3149,Private,6,1.284,2.656,0.698,1.424
3149,Private,7,0.276,0.568,0.0,0.0
3149,Private,8,0.659,1.205,0.0,0.0
3149,Private,9,0.413,0.794,0.188,0.37
3149,Private,10,0.283,0.561,0.11,0.212
3149,Private,11,0.611,1.21,0.035,0.063
3149,Private,12,4.897,9.627,0.337,0.616
3149,Private,13,3.875,7.305,0.205,0.392
3149,Private,14,3.439,6.304,0.0,0.0
3149,Private,15,2.81,5.792,0.182,0.357
3149,Private,16,3.999,8.014,0.0,0.0
3149,Private,17,0.578,1.104,0.565,1.071
3149,Private,18,0.86,1.72,0.197,0.394
3149,Private,19,0.529,1.008,0.271,0.563
3149,Private,20,0.468,0.913,0.0,0.0
3149,Private,21,1.22,2.499,0.35,0.696
3149,Private,22,2.156,4.214,3.335,6.053
3149,Private,23,0.967,1.758,2.616,5.391
3150,Private,0,0.0,0.0,3.781,7.704
3150,Private,1,0.805,1.481,2.904,5.8
3150,Private,2,0.0,0.0,4.068,7.739
3150,Private,3,0.763,1.47,3.234,6.441
3150,Private,4,0.827,1.643,3.224,6.559
3150,Private,5,0.856,1.625,2.571,4.726
3150,Private,6,1.178,2.307,0.485,1.012
3150,Private,7,1.415,2.811,0.016,0.03
3150,Private,8,0.9,1.723,0.346,0.638
3150,Private,9,2.323,4.353,1.353,2.564
3150,Private,10,0.903,1.694,0.0,0.0
3150,Private,11,0.393,0.708,0.099,0.179
3150,Private,12,4.248,8.204,0.669,1.317
3150,Private,13,4.138,8.226,0.461,0.962
3150,Private,14,4.178,8.51,0.0,0.0
3150,Private,15,2.934,5.457,0.0,0.0
3150,Private,16,3.7,7.204,0.313,0.594
3150,Private,17,0.0,0.0,0.216,0.435
3150,Private,18,1.014,1.883,0.089,0.178
3150,Private,19,1.701,3.431,0.949,1.89
3150,Private,20,0.278,0.572,0.07,0.135
3150,Private,21,1.1,2.114,0.184,0.342
3150,Private,22,0.089,0.18,3.55,6.498
3150,Private,23,0.786,1.532,3.094,6.175
3151,Private,0,0.178,0.323,2.663,4.97
3151,Private,1,0.905,1.814,3.816,7.588
3151,Private,2,0.028,0.051,2.899,5.979
3151,Private,3,0.165,0.315,2.715,5.157
3151,Private,4,1.663,3.145,3.141,6.315
3151,Private,5,1.08,2.098,2.831,5.544
3151,Private,6,1.377,2.644,0.0,0.0
3151,Private,7,0.0,0.0,0.013,0.027
3151,Private,8,1.444,2.693,0.0,0.0
3151,Private,9,1.097,2.186,0.261,0.534
3151,Private,10,1.419,2.651,0.404,0.733
3151,Private,11,1.32,2.386,0.757,1.499
3151,Private,12,0.408,0.76,0.51,0.921
3151,Private,13,0.71,1.446,0.108,0.221
3151,Private,14,1.746,3.267,1.019,2.113
3151,Private,15,3.622,7.291,0.088,0.166
3151,Private,16,4.827,9.095,0.153,0.319
3151,Private,17,3.058,5.766,0.488,0.895
3151,Private,18,3.13,6.566,0.0,0.0
3151,Private,19,2.471,4.776,0.0,0.0
3151,Private,20,0.0,0.0,0.0,0.0
3151,Private,21,1.119,2.134,0.282,0.528
3151,Private,22,0.311,0.613,3.293,6.198
3151,Private,23,0.716,1.346,2.887,5.458
3152,Private,0,0.898,1.686,3.142,5.815
3152,Private,1,0.467,0.862,2.289,4.432
3152,Private,2,0.256,0.466,3.451,6.506
3152,Private,3,0.0,0.0,3.15,6.42
3152,Private,4,0.978,1.947,2.915,5.474
3152,Private,5,0.072,0.146,3.744,6.847
3152,Private,6,1.236,2.299,0.0,0.0
3152,Private,7,0.0,0.0,0.454,0.862
3152,Private,8,0.527,1.1,0.492,0.982
3152,Private,9,0.992,1.88,0.017,0.035
3152,Private,10,0.841,1.751,0.675,1.365
3152,Private,11,0.457,0.878,0.0,0.0
3152,Private,12,0.421,0.87,0.083,0.166
3152,Private,13,0.137,0.254,0.41,0.743
3152,Private,14,3.797,6.952,0.485,0.948
3152,Private,15,3.769,7.433,0.043,0.083
3152,Private,16,4.258,8.116,0.304,0.629
3152,Private,17,4.206,7.897,0.0,0.0
3152,Private,18,4.053,7.848,0.262,0.498
3152,Private,19,0.934,1.718,0.4,0.773
3152,Private,20,0.0,0.0,0.09,0.186
3152,Private,21,0.522,1.005,0.211,0.428
3152,Private,22,0.693,1.374,3.245,6.441
3152,Private,23,0.494,0.903,3.068,5.78
3153,Shared,0,0.916,1.921,3.21,6.283
3153,Shared,1,0.509,1.031,3.001,5.713
3153,Shared,2,1.184,2.239,2.989,6.188
3153,Shared,3,0.0,0.0,3.042,5.722
3153,Shared,4,0.868,1.649,3.409,6.252
3153,Shared,5,0.876,1.685,3.253,6.098
3153,Shared,6,0.392,0.722,0.0,0.0
3153,Shared,7,0.902,1.638,0.883,1.71
3153,Shared,8,1.454,2.684,0.587,1.214
3153,Shared,9,1.011,1.994,0.134,0.247
3153,Shared,10,1.386,2.834,0.613,1.18
3153,Shared,11,0.616,1.161,0.0,0.0
3153,Shared,12,0.661,1.27,0.269,0.54
3153,Shared,13,3.194,6.193,0.0,0.0
3153,Shared,14,3.528,7.048,0.0,0.0
3153,Shared,15,3.624,6.785,0.825,1.731
3153,Shared,16,4.265,8.923,0.8,1.631
3153,Shared,17,2.63,5.225,0.843,1.674
3153,Shared,18,0.505,0.937,0.354,0.656
3153,Shared,19,1.974,3.598,0.233,0.462
3153,Shared,20,0.0,0.0,0.0,0.0
3153,Shared,21,0.72,1.496,0.0,0.0
3153,Shared,22,0.578,1.099,3.105,5.758
3153,Shared,23,0.968,2.007,2.99,5.986
3154,Private,0,1.498,2.841,3.038,5.85
3154,Private,1,0.779,1.543,2.981,5.817
3154,Private,2,0.826,1.635,3.204,5.826
3154,Private,3,0.896,1.754,2.883,5.408
3154,Private,4,1.233,2.234,2.25,4.19
3154,Private,5,0.444,0.925,3.539,6.665
3154,Private,6,1.358,2.493,0.142,0.273
3154,Private,7,0.154,0.294,0.0,0.0
3154,Private,8,0.419,0.786,0.0,0.0
3154,Private,9,1.113,2.112,0.177,0.359
3154,Private,10,1.518,2.758,0.0,0.0
3154,Private,11,0.183,0.355,0.443,0.874
3154,Private,12,1.73,3.202,0.0,0.0
3154,Private,13,0.786,1.432,0.0,0.0
3154,Private,14,0.0,0.0,0.0,0.0
3154,Private,15,0.422,0.815,0.197,0.406
3154,Private,16,0.0,0.0,0.301,0.55
3154,Private,17,1.006,1.887,0.061,0.112
3154,Private,18,4.874,9.624,0.66,1.357
3154,Private,19,4.799,9.482,0.0,0.0
3154,Private,20,3.929,7.609,0.221,0.454
3154,Private,21,3.417,6.831,0.215,0.427
3154,Private,22,3.116,6.356,2.908,5.569
3154,Private,23,0.379,0.786,3.296,6.419
3155,Private,0,0.234,0.48,3.127,6.352
3155,Private,1,0.379,0.711,3.244,5.87
3155,Private,2,0.758,1.402,2.908,5.656
3155,Private,3,1.188,2.242,2.613,5.001
3155,Private,4,0.477,0.992,2.748,5.241
3155,Private,5,0.0,0.0,2.79,5.179
3155,Private,6,0.386,0.705,0.225,0.462
3155,Private,7,0.726,1.346,0.526,1.069
3155,Private,8,1.011,1.985,0.21,0.426
3155,Private,9,1.264,2.357,0.0,0.0
3155,Private,10,1.119,2.109,0.184,0.373
3155,Private,11,1.405,2.829,0.432,0.824
3155,Private,12,0.0,0.0,0.0,0.0
3155,Private,13,0.426,0.8,0.0,0.0
3155,Private,14,0.001,0.002,0.0,0.0
3155,Private,15,0.0,0.0,0.36,0.734
3155,Private,16,0.904,1.729,0.038,0.078
3155,Private,17,1.817,3.5,0.0,0.0
3155,Private,18,1.258,2.522,0.269,0.51
3155,Private,19,0.0,0.0,0.37,0.73
3155,Private,20,3.822,7.88,0.441,0.908
3155,Private,21,3.413,6.769,0.0,0.0
3155,Private,22,3.311,6.526,3.289,6.459
3155,Private,23,3.019,6.176,3.083,5.737
3156,Shared,0,1.516,2.954,3.236,6.577
3156,Shared,1,0.992,1.885,3.473,6.323
3156,Shared,2,0.971,1.796,3.087,6.21
3156,Shared,3,0.413,0.825,2.852,5.503
3156,Shared,4,1.224,2.368,3.082,6.176
3156,Shared,5,0.238,0.452,3.202,6.51
3156,Shared,6,1.629,3.015,0.0,0.0
3156,Shared,7,0.708,1.294,0.106,0.199
3156,Shared,8,1.479,3.002,0.162,0.312
3156,Shared,9,0.783,1.547,0.256,0.491
3156,Shared,10,1.131,2.137,0.476,0.859
3156,Shared,11,0.339,0.676,0.0,0.0
3156,Shared,12,0.0,0.0,0.068,0.124
3156,Shared,13,1.437,2.878,0.0,0.0
3156,Shared,14,1.835,3.507,0.312,0.637
3156,Shared,15,0.0,0.0,0.0,0.0
3156,Shared,16,0.985,1.92,0.471,0.931
3156,Shared,17,2.506,4.738,0.754,1.393
3156,Shared,18,3.907,7.654,0.285,0.549
3156,Shared,19,5.04,9.836,0.0,0.0
3156,Shared,20,3.315,6.651,0.925,1.932
3156,Shared,21,3.282,6.689,0.178,0.374
3156,Shared,22,0.0,0.0,3.672,7.308
3156,Shared,23,0.283,0.528,3.194,6.556
3157,Private,0,1.225,2.249,2.954,6.126
3157,Private,1,1.297,2.613,2.543,5.176
3157,Private,2,0.897,1.765,3.066,5.614
3157,Private,3,1.776,3.579,3.221,5.869
3157,Private,4,0.346,0.717,3.435,7.096
3157,Private,5,0.749,1.356,3.252,6.809
3157,Private,6,0.771,1.592,0.028,0.055
3157,Private,7,0.918,1.757,0.074,0.139
3157,Private,8,1.658,3.278,0.0,0.0
3157,Private,9,0.821,1.682,0.0,0.0
3157,Private,10,0.544,1.141,0.0,0.0
3157,Private,11,0.678,1.277,0.0,0.0
3157,Private,12,0.671,1.237,0.072,0.133
3157,Private,13,0.632,1.31,0.517,0.943
3157,Private,14,0.513,0.969,0.328,0.654
3157,Private,15,1.738,3.45,0.0,0.0
3157,Private,16,3.864,7.073,0.0,0.0
3157,Private,17,3.845,7.987,0.0,0.0
3157,Private,18,3.799,7.241,0.861,1.556
3157,Private,19,3.8,7.437,0.09,0.167
3157,Private,20,3.778,7.917,0.0,0.0
3157,Private,21,1.05,2.175,0.025,0.047
3157,Private,22,1.302,2.449,3.102,5.943
3157,Private,23,0.0,0.0,2.966,5.396
3158,Private,0,0.0,0.0,3.307,6.756
3158,Private,1,0.303,0.552,3.339,6.486
3158,Private,2,0.051,0.102,3.174,6.143
3158,Private,3,0.824,1.545,3.399,6.951
3158,Private,4,0.265,0.512,3.244,6.601
3158,Private,5,0.339,0.658,3.389,6.453
3158,Private,6,1.418,2.611,0.0,0.0
3158,Private,7,0.353,0.682,0.0,0.0
3158,Private,8,0.0,0.0,0.471,0.885
3158,Private,9,1.33,2.407,0.119,0.223
3158,Private,10,0.236,0.484,0.006,0.012
3158,Private,11,0.811,1.556,0.465,0.876
3158,Private,12,3.006,6.309,0.2,0.385
3158,Private,13,3.588,7.359,0.0,0.0
3158,Private,14,4.031,8.436,0.507,1.015
3158,Private,15,3.505,7.134,0.202,0.403
3158,Private,16,3.049,6.399,0.356,0.706
3158,Private,17,1.772,3.493,0.562,1.038
3158,Private,18,0.556,1.165,0.0,0.0
3158,Private,19,0.888,1.762,0.14,0.276
3158,Private,20,0.493,0.994,0.364,0.756
3158,Private,21,0.739,1.507,0.0,0.0
3158,Private,22,1.017,1.927,2.976,6.08
3158,Private,23,0.272,0.509,2.756,5.072
3159,Private,0,0.361,0.674,2.957,6.016
3159,Private,1,0.0,0.0,3.126,5.748
3159,Private,2,1.621,2.93,2.527,5.071
3159,Private,3,0.0,0.0,3.335,6.422
3159,Private,4,0.959,1.774,2.751,5.116
3159,Private,5,0.0,0.0,3.688,7.609
3159,Private,6,1.006,2.062,0.026,0.054
3159,Private,7,0.433,0.804,0.0,0.0
3159,Private,8,0.982,1.982,0.0,0.0
3159,Private,9,0.581,1.204,0.534,1.084
3159,Private,10,0.392,0.728,0.275,0.531
3159,Private,11,0.825,1.639,1.19,2.425
3159,Private,12,0.622,1.152,0.719,1.45
3159,Private,13,0.946,1.77,0.259,0.503
3159,Private,14,3.363,6.652,0.332,0.602
3159,Private,15,4.188,8.067,0.572,1.118
3159,Private,16,3.604,6.578,0.316,0.636
3159,Private,17,4.557,8.756,0.034,0.062
3159,Private,18,3.784,7.212,0.641,1.308
3159,Private,19,1.107,2.065,0.306,0.587
3159,Private,20,0.488,0.913,0.305,0.563
3159,Private,21,0.774,1.609,0.577,1.176
3159,Private,22,0.906,1.738,3.12,6.362
3159,Private,23,1.062,2.137,3.301,6.705
3160,Shared,0,1.034,1.896,3.111,6.293
3160,Shared,1,0.097,0.188,2.608,5.122
3160,Shared,2,0.373,0.691,3.867,7.812
3160,Shared,3,0.07,0.129,3.469,6.955
3160,Shared,4,0.795,1.444,3.544,7.272
3160,Shared,5,1.195,2.227,3.354,6.293
3160,Shared,6,1.023,2.103,0.0,0.0
3160,Shared,7,1.424,2.661,0.068,0.141
3160,Shared,8,1.753,3.218,0.446,0.896
3160,Shared,9,0.0,0.0,0.0,0.0
3160,Shared,10,0.0,0.0,0.0,0.0
3160,Shared,11,0.983,2.058,0.662,1.388
3160,Shared,12,1.147,2.118,0.0,0.0
3160,Shared,13,1.421,2.813,0.496,0.901
3160,Shared,14,4.817,8.757,0.315,0.585
3160,Shared,15,2.98,6.163,0.323,0.673
3160,Shared,16,3.582,7.322,1.212,2.288
3160,Shared,17,3.617,6.809,0.0,0.0
3160,Shared,18,3.873,7.798,0.0,0.0
3160,Shared,19,1.02,2.098,0.022,0.045
3160,Shared,20,0.906,1.792,0.0,0.0
3160,Shared,21,0.95,1.746,0.416,0.752
3160,Shared,22,0.982,1.965,2.893,5.772
3160,Shared,23,0.493,0.938,2.859,5.756
3161,Shared,0,1.005,1.952,3.6,6.523
3161,Shared,1,0.645,1.163,3.541,7.127
3161,Shared,2,0.412,0.806,3.494,6.729
3161,Shared,3,1.124,2.137,2.657,4.794
3161,Shared,4,1.051,2.18,3.021,6.052
3161,Shared,5,1.289,2.585,3.318,6.78
3161,Shared,6,0.683,1.408,0.0,0.0
3161,Shared,7,0.632,1.3,0.251,0.488
3161,Shared,8,1.039,2.101,0.353,0.659
3161,Shared,9,0.551,1.104,0.0,0.0
3161,Shared,10,0.948,1.977,0.4,0.834
3161,Shared,11,0.779,1.516,0.0,0.0
